strain	abamectin_mean.EXT	abamectin_mean.norm.EXT	abamectin_mean.TOF	abamectin_norm.n
MY2693	47.84412610377538	0.3403616725689291	-8.811520567177341	3.9493358627504263
MY2713	41.2233213285408	0.21826731236546007	-1.4964466497771336	-5.989144244019106
MY2741	-24.656933725294806	0.13987511531330576	-20.44587017847074	-5.215211560801586
MY518	-13.211457762912524	0.03356272307749116	-3.1976286414406476	-6.821916720213893
MY679	52.54400880524277	0.1625078124337908	21.48527730929377	1.1197749441374714
MY772	22.1086364536072	0.11281659061543929	-2.429985443092942	-3.4678976522810503
MY795	NA	NA	NA	NA
MY920	131.43798174958778	0.18018738467840978	36.69971277270892	5.06175005639648
N2	NA	NA	NA	NA
NIC1	NA	NA	NA	NA
NIC1049	-98.23201460259035	-0.2074121018811882	-36.30468571366608	-11.862007547122163
NIC1107	-41.85008245570462	-0.17856495772122005	16.84599543924582	-4.298077638621142
NIC166	-21.0929060033901	0.09538357913714583	-12.123664438796627	-2.3956040872741786
NIC195	26.639444170263886	0.028129093655420843	23.562353217279366	5.467249631305209
NIC199	-131.76915452036965	-0.3548115545439242	-32.43417089439202	-0.6523833837433786
NIC2	NA	NA	NA	NA
NIC207	-29.649952043010053	0.15339775812173506	-23.006154039458877	-1.8997154168933683
NIC231	-31.70175210374264	-0.03213365469920372	7.655784292781357	-1.6158769309627052
NIC236	163.87749177503423	0.3926799623948925	38.984514341143054	5.180051522998324
NIC242	-154.4353208424644	-0.24066122227956144	-53.29593038462723	-8.978272463498877
NIC251	-158.90086476574956	-0.4285727763871103	-37.38448858902588	-2.236741358846672
NIC252	76.25000633417865	0.04160672960472218	24.68110397319094	17.30152294510494
NIC255	NA	NA	NA	NA
NIC256	1.856525854744889	-0.07255547729120788	5.293005805167656	16.901173740959806
NIC258	-73.06368503444466	-0.23688806208604402	-19.030389822187153	14.879991748018313
NIC259	-159.65794457012726	-0.43894771303578917	-39.48989332672638	-11.184816746137379
NIC260	-37.225116882698835	-0.02674189078117762	-18.122501475964665	4.942799012735519
NIC261	60.54167062685538	0.014421404244176343	19.318962330579772	14.64761572782048
NIC262	-145.70939289985304	-0.37826530627042343	-41.49983006420364	3.5244820379797352
NIC265	-23.24303567565901	-0.17209468995918467	5.080159142344361	11.227093313031874
NIC266	272.7000970425366	0.369801728467469	68.29501165271432	16.552916449130446
NIC267	13.020930175768218	0.08536476681402218	-11.356500899517435	-0.9380991952140798
NIC268	-62.13746797926842	-0.22766747190429157	-7.553162299582351	0.054867938258386983
NIC269	-83.55960031775568	-0.27648028652907547	-17.321949785343566	3.8552147721075123
NIC271	-55.43704274363075	-0.2522894309004898	-5.795769978531472	8.572333749106395
NIC272	-88.66633122308318	-0.31653881432290065	-12.6442744145892	5.648038502198363
